,img,time_bomb1_nice,time_bomb1,time,time_bomb2_nice,time_bomb2
0,031940_3M53.JPG,0.002359151840209961,0.0023453235626220703,0.002343654632568359,0.06338953971862793,0.002368450164794922
1,027529_01M62.JPG,0.0022780895233154297,0.002266407012939453,0.0022721290588378906,0.040700435638427734,0.002307891845703125
2,035285_2M53.JPG,0.002249717712402344,0.0022542476654052734,0.0022559165954589844,0.03974461555480957,0.005629301071166992
3,034280_00M56.JPG,0.0022275447845458984,0.0022208690643310547,0.0022246837615966797,0.03187274932861328,0.031850337982177734
4,035735_04M58.JPG,0.002219200134277344,0.0022153854370117188,0.002216339111328125,0.01988983154296875,0.023883581161499023
5,034913_1M54.JPG,0.0022156238555908203,0.0022144317626953125,0.0022115707397460933,0.023908138275146484,0.023895263671875
6,035285_0M52.JPG,0.002213001251220703,0.002201080322265625,0.0022106170654296875,0.023897886276245117,0.023908138275146484
7,035838_4M53.JPG,0.0022072792053222656,0.002205848693847656,0.0022094249725341797,0.02389621734619141,0.027863025665283203
8,031494_0M56.JPG,0.0022187232971191406,0.0022079944610595703,0.002234935760498047,0.0238955020904541,0.023929119110107425
9,037372_0M51.JPG,0.0022118091583251953,0.0022249221801757812,0.002221822738647461,0.03590536117553711,0.027855634689331055
10,022066_01M64.JPG,0.0022094249725341797,0.0022051334381103516,0.002212047576904297,0.01991128921508789,0.027896642684936523
11,029417_0M56.JPG,0.0022072792053222656,0.0022094249725341797,0.002219676971435547,0.02789592742919922,0.02390575408935547
12,022066_02M64.JPG,0.002209186553955078,0.002205371856689453,0.0022051334381103516,0.019863605499267575,0.019870281219482425
13,030316_0M58.JPG,0.0022199153900146484,0.0022046566009521484,0.002221822738647461,0.019901037216186523,0.023891210556030273
14,035838_13M53.JPG,0.002213716506958008,0.002203702926635742,0.0022063255310058594,0.023909568786621097,0.02388620376586914
15,028302_2M65.JPG,0.002216815948486328,0.0022041797637939453,0.0022172927856445312,0.023885250091552738,0.03189826011657715
16,035483_1M54.JPG,0.0022153854370117188,0.002218961715698242,0.0022172927856445312,0.02389216423034668,0.019882678985595703
17,030067_00M58.JPG,0.0022156238555908203,0.0022139549255371094,0.002216339111328125,0.025491714477539062,0.023877382278442383
18,027017_1M58.JPG,0.0022115707397460933,0.0022094249725341797,0.0022199153900146484,0.022279739379882812,0.023895740509033203
19,033822_4M61.JPG,0.002249002456665039,0.0022110939025878906,0.0022199153900146484,0.027561664581298828,0.031872034072875984
20,035625_11M52.JPG,0.002223968505859375,0.0022096633911132812,0.0022246837615966797,0.024218082427978516,0.015911102294921875
21,035282_0M56.JPG,0.002212047576904297,0.0022072792053222656,0.0022177696228027344,0.02389001846313477,0.023892879486083984
22,035708_00M56.JPG,0.002214670181274414,0.002213001251220703,0.0022084712982177734,0.03190135955810547,0.02390718460083008
23,035537_00M54.JPG,0.0022203922271728516,0.002205371856689453,0.002219676971435547,0.019697189331054688,0.023900747299194336
24,034907_5M55.JPG,0.002213716506958008,0.0022013187408447266,0.0022170543670654297,0.04009103775024414,0.02387261390686035
25,035504_1M52.JPG,0.0022125244140625,0.0022068023681640625,0.002215862274169922,0.01589679718017578,0.03189253807067871
26,030583_03M62.JPG,0.0022046566009521484,0.0022106170654296875,0.0022153854370117188,0.0198976993560791,0.019880294799804688
27,037948_2M55.JPG,0.0022153854370117188,0.002207517623901367,0.002215147018432617,0.027904033660888672,0.015383958816528319
28,029783_00M65.JPG,0.0022156238555908203,0.0022106170654296875,0.0022068023681640625,0.01987886428833008,0.015926599502563477
29,035650_1M53.JPG,0.002219200134277344,0.0022079944610595703,0.002204418182373047,0.023902416229248047,0.023897886276245117
30,035479_2M54.JPG,0.0022056102752685547,0.002210855484008789,0.0022139549255371094,0.023893117904663086,0.023895740509033203
31,036051_2M54.JPG,0.002209186553955078,0.002203226089477539,0.002209901809692383,0.023897647857666016,0.031888723373413086
32,037948_0M55.JPG,0.002218008041381836,0.0022089481353759766,0.0022125244140625,0.02390766143798828,0.0158998966217041
33,033265_3M58.JPG,0.0022110939025878906,0.002209186553955078,0.002207040786743164,0.02388906478881836,0.02161240577697754
34,037882_03M55.JPG,0.0022101402282714844,0.0022132396697998047,0.002210378646850586,0.023899555206298828,0.02616286277770996
35,036804_1M52.JPG,0.002203226089477539,0.002207517623901367,0.002210378646850586,0.023904085159301758,0.023696422576904297
36,031940_2M53.JPG,0.002213001251220703,0.0022077560424804688,0.0022072792053222656,0.023900270462036133,0.032094717025756836
37,035198_1M54.JPG,0.0022125244140625,0.002209901809692383,0.0022182464599609375,0.01989436149597168,0.01990222930908203
38,035702_0M53.JPG,0.002218961715698242,0.002213001251220703,0.0022056102752685547,0.023901939392089844,0.023888826370239258
39,035005_6F56.JPG,0.0022149085998535156,0.0022063255310058594,0.0022149085998535156,0.023895263671875,0.02388930320739746
40,034108_1M62.JPG,0.0022194385528564453,0.0022079944610595703,0.002208709716796875,0.023926496505737305,0.02389812469482422
41,037747_0M50.JPG,0.002225160598754883,0.0022094249725341797,0.0022318363189697266,0.03585481643676758,0.01989579200744629
42,032572_2M54.JPG,0.002207517623901367,0.0022051334381103516,0.002218961715698242,0.019895315170288086,0.023897171020507812
43,037710_0M51.JPG,0.0022165775299072266,0.0022089481353759766,0.0022170543670654297,0.027901172637939453,0.023893117904663086
44,030624_1M64.JPG,0.002213716506958008,0.0022106170654296875,0.002216339111328125,0.027898550033569336,0.02388954162597656
45,030380_0M64.JPG,0.002279758453369141,0.002216339111328125,0.002216815948486328,0.015893220901489258,0.027894258499145508
46,032876_0M59.JPG,0.002218484878540039,0.0022079944610595703,0.002210855484008789,0.027905702590942383,0.019895553588867188
47,035557_03M54.JPG,0.0022110939025878906,0.002209186553955078,0.002232074737548828,0.02388739585876465,0.023889780044555664
48,019066_4M69.JPG,0.0022115707397460933,0.002214670181274414,0.002218961715698242,0.019931316375732425,0.027890682220458984
49,035005_5F56.JPG,0.002206563949584961,0.0022056102752685547,0.0022156238555908203,0.023874759674072262,0.03188800811767578
50,031153_1M55.JPG,0.002208232879638672,0.002221822738647461,0.002210378646850586,0.027902603149414062,0.01588606834411621
51,035143_1M56.JPG,0.0022106170654296875,0.0022063255310058594,0.002213001251220703,0.01988959312438965,0.023884057998657227
52,027288_6M61.JPG,0.002213716506958008,0.002208709716796875,0.0022101402282714844,0.023904800415039062,0.027919530868530273
53,034347_0M57.JPG,0.0022079944610595703,0.0022094249725341797,0.002212047576904297,0.023890972137451172,0.02386951446533203
54,032521_3M56.JPG,0.0022139549255371094,0.002209901809692383,0.0022125244140625,0.01990199089050293,0.02387714385986328
55,025561_02M63.JPG,0.002215862274169922,0.002203702926635742,0.002210855484008789,0.02390885353088379,0.02389049530029297
56,036051_1M54.JPG,0.002208709716796875,0.0022051334381103516,0.002214193344116211,0.023884296417236328,0.023893356323242188
57,028520_1F59.JPG,0.0022089481353759766,0.0022177696228027344,0.0022134780883789067,0.02390456199645996,0.023897886276245117
58,031940_0M52.JPG,0.0022153854370117188,0.0022106170654296875,0.0022172927856445312,0.02388787269592285,0.02393627166748047
59,035838_14M53.JPG,0.002205848693847656,0.0022068023681640625,0.002211332321166992,0.031897544860839844,0.02384662628173828
60,029908_1M58.JPG,0.0022084712982177734,0.002209186553955078,0.002214193344116211,0.01988816261291504,0.0199129581451416
61,032521_0M55.JPG,0.002212047576904297,0.002207040786743164,0.002213001251220703,0.023905038833618164,0.02788829803466797
62,031799_1M55.JPG,0.002227783203125,0.002207040786743164,0.0022072792053222656,0.023902177810668945,0.03190326690673828
63,035400_02M56.JPG,0.0022258758544921875,0.002201080322265625,0.002213001251220703,0.02389836311340332,0.019894123077392575
64,022066_00M63.JPG,0.0022153854370117188,0.0022127628326416016,0.0022170543670654297,0.023920774459838867,0.031902074813842766
65,033265_2M58.JPG,0.002205848693847656,0.002205371856689453,0.0022161006927490234,0.019873857498168945,0.02788257598876953
66,034913_0M54.JPG,0.0022072792053222656,0.0022096633911132812,0.0022208690643310547,0.023895978927612305,0.019897937774658203
67,037948_1M55.JPG,0.0022084712982177734,0.0022025108337402344,0.0022177696228027344,0.023916959762573242,0.019889354705810547
68,027324_02M67.JPG,0.002213716506958008,0.0022072792053222656,0.0022094249725341797,0.023882389068603516,0.023888587951660156
69,032259_1M57.JPG,0.0022106170654296875,0.0022094249725341797,0.0022077560424804688,0.02390718460083008,0.02789473533630371
70,033822_2M60.JPG,0.002206087112426758,0.002205371856689453,0.002213001251220703,0.01990532875061035,0.015892982482910156
71,037636_0M59.JPG,0.0022034645080566406,0.002206563949584961,0.0022106170654296875,0.023891925811767575,0.02789783477783203
72,033822_0M59.JPG,0.002209901809692383,0.002204418182373047,0.002207517623901367,0.027883052825927738,0.019896268844604492
73,027017_0M58.JPG,0.00220489501953125,0.002202749252319336,0.002208232879638672,0.019905567169189453,0.019888877868652344
74,037747_3M51.JPG,0.002209186553955078,0.002200603485107422,0.0022330284118652344,0.02390146255493164,0.031891584396362305
75,035400_0M53.JPG,0.0022063255310058594,0.0022025108337402344,0.0022161006927490234,0.02390909194946289,0.02389430999755859
76,027930_0M58.JPG,0.0022084712982177734,0.0022051334381103516,0.002209901809692383,0.019899606704711914,0.0198972225189209
77,030380_1M64.JPG,0.0022077560424804688,0.002203941345214844,0.0022118091583251953,0.023888587951660156,0.023949623107910156
78,037276_0M50.JPG,0.0022230148315429688,0.002203941345214844,0.0022118091583251953,0.02789759635925293,0.04386138916015625
79,035838_1M52.JPG,0.0022094249725341797,0.002208232879638672,0.0022101402282714844,0.019910812377929688,0.027788400650024414
80,026988_0M59.JPG,0.002202749252319336,0.002202749252319336,0.0022041797637939453,0.023899555206298828,0.027884244918823242
81,035557_04M54.JPG,0.002206563949584961,0.0022096633911132812,0.0022132396697998047,0.02389836311340332,0.023892641067504883
82,033893_0M58.JPG,0.0022029876708984375,0.0022079944610595703,0.0022149085998535156,0.02790546417236328,0.01990485191345215
83,032377_0M61.JPG,0.002210378646850586,0.002208232879638672,0.0022134780883789067,0.01590895652770996,0.03189587593078613
84,036487_10M55.JPG,0.002222299575805664,0.002204418182373047,0.0022134780883789067,0.023885488510131836,0.02783346176147461
85,032876_1M59.JPG,0.002218961715698242,0.0022077560424804688,0.0022096633911132812,0.023928165435791016,0.02788519859313965
86,033825_1M61.JPG,0.0022096633911132812,0.0022153854370117188,0.0022072792053222656,0.021641016006469727,0.023906469345092773
87,035625_9M52.JPG,0.002210378646850586,0.002209186553955078,0.0022165775299072266,0.022127628326416016,0.02385401725769043
88,034727_1M56.JPG,0.002211332321166992,0.002219200134277344,0.002216815948486328,0.02389836311340332,0.015901803970336914
89,028302_3M65.JPG,0.002208709716796875,0.0022144317626953125,0.0022194385528564453,0.02390742301940918,0.002351522445678711
90,035838_11M53.JPG,0.0022084712982177734,0.002213001251220703,0.0022115707397460933,0.023895740509033203,0.07740974426269531
91,019066_2M69.JPG,0.0022165775299072266,0.002212047576904297,0.0022177696228027344,0.023897886276245117,0.03179788589477539
92,035839_2M54.JPG,0.002208232879638672,0.002208709716796875,0.0022072792053222656,0.023880720138549805,0.0278778076171875
93,027930_1M58.JPG,0.0022172927856445312,0.002210378646850586,0.002213001251220703,0.02390456199645996,0.023888349533081055
94,037372_02M54.JPG,0.0022051334381103516,0.002199888229370117,0.0022094249725341797,0.02394843101501465,0.02389693260192871
95,025119_1M60.JPG,0.0022046566009521484,0.0022068023681640625,0.0022110939025878906,0.027822017669677738,0.023901700973510742
96,036342_00M53.JPG,0.0022089481353759766,0.002209186553955078,0.0022094249725341797,0.023895740509033203,0.02365422248840332
97,034347_2M58.JPG,0.002207040786743164,0.0022084712982177734,0.0022084712982177734,0.02791595458984375,0.032124996185302734
98,037156_1M52.JPG,0.0022068023681640625,0.002208232879638672,0.002205848693847656,0.01987767219543457,0.01990509033203125
99,036487_2M52.JPG,0.0022051334381103516,0.0022122859954833984,0.002206087112426758,0.02389430999755859,0.023889780044555664
